year;origin;destination;
1995;irl;tkm;
1995;irl;tto;
1995;irl;tun;
1995;irl;tur;
1995;irl;tuv;
1995;irl;tza;
1995;irl;uga;
1995;irl;ukr;
1995;irl;ury;
1995;irl;usa;
1995;irl;uzb;
1995;irl;vct;
1995;irl;ven;
1995;irl;vgb;
1995;irl;vnm;
1995;irl;vut;
1995;irl;wsm;
1995;irl;yem;
1995;irl;zaf;
1995;irl;zmb;
1995;irl;zwe;
1995;irn;and;
1995;irn;arg;
1995;irn;aus;
1995;irn;aut;
1995;irn;bel;
1995;irn;bgd;
1995;irn;bhr;
1995;irn;bol;
1995;irn;bra;
1995;irn;can;
1995;irn;che;
1995;irn;chl;
1995;irn;chn;
1995;irn;col;
1995;irn;cri;
1995;irn;cyp;
1995;irn;cze;
1995;irn;deu;
1995;irn;dnk;
1995;irn;dza;
1995;irn;ecu;
1995;irn;egy;
1995;irn;esp;
1995;irn;est;
1995;irn;fin;
1995;irn;fra;
1995;irn;gbr;
1995;irn;glp;
1995;irn;grc;
1995;irn;grl;
1995;irn;gtm;
1995;irn;hkg;
1995;irn;hrv;
1995;irn;hun;
1995;irn;idn;
1995;irn;ind;
1995;irn;irl;
1995;irn;isl;
1995;irn;ita;
1995;irn;jam;
1995;irn;jpn;
1995;irn;ken;
1995;irn;kor;
1995;irn;kwt;
1995;irn;ltu;
1995;irn;lva;
1995;irn;mac;
1995;irn;mar;
1995;irn;mex;
1995;irn;mkd;
1995;irn;mlt;
1995;irn;mtq;
1995;irn;mys;
1995;irn;nld;
1995;irn;nor;
1995;irn;nzl;
1995;irn;omn;
1995;irn;pak;
1995;irn;per;
1995;irn;phl;
1995;irn;pol;
1995;irn;prt;
1995;irn;qat;
1995;irn;reu;
1995;irn;rou;
1995;irn;sau;
1995;irn;sgp;
1995;irn;svk;
1995;irn;svn;
1995;irn;swe;
1995;irn;tha;
1995;irn;tto;
1995;irn;tun;
1995;irn;tur;
1995;irn;ury;
1995;irn;usa;
1995;irn;ven;
1995;irn;zaf;
1995;irn;zwe;
1995;isr;abw;
1995;isr;alb;
1995;isr;and;
1995;isr;ant;
1995;isr;are;
1995;isr;arg;
1995;isr;arm;
1995;isr;atg;
1995;isr;aus;
1995;isr;aut;
1995;isr;aze;
1995;isr;bdi;
1995;isr;bel;
1995;isr;bfa;
1995;isr;bgd;
1995;isr;bgr;
1995;isr;bhs;
1995;isr;bih;
1995;isr;blr;
1995;isr;bmu;
1995;isr;bol;
1995;isr;bra;
1995;isr;brb;
1995;isr;brn;
1995;isr;caf;
1995;isr;can;
1995;isr;che;
1995;isr;chl;
1995;isr;chn;
1995;isr;civ;
1995;isr;cmr;
1995;isr;cod;
1995;isr;cog;
1995;isr;col;
1995;isr;cri;
1995;isr;cym;
1995;isr;cyp;
1995;isr;cze;
1995;isr;deu;
1995;isr;dji;
1995;isr;dma;
1995;isr;dnk;
1995;isr;dom;
1995;isr;ecu;
1995;isr;egy;
1995;isr;esp;
1995;isr;est;
1995;isr;eth;
1995;isr;fin;
1995;isr;fji;
1995;isr;fra;
1995;isr;gab;
1995;isr;gbr;
1995;isr;geo;
1995;isr;gha;
1995;isr;gib;
1995;isr;gin;
1995;isr;glp;
1995;isr;gmb;
1995;isr;gnq;
1995;isr;grc;
1995;isr;grl;
1995;isr;gtm;
1995;isr;guf;
1995;isr;guy;
1995;isr;hkg;
1995;isr;hnd;
1995;isr;hrv;
1995;isr;hti;
1995;isr;hun;
1995;isr;idn;
1995;isr;ind;
1995;isr;irl;
1995;isr;isl;
1995;isr;ita;
1995;isr;jam;
1995;isr;jor;
1995;isr;jpn;
1995;isr;kaz;
1995;isr;ken;
1995;isr;kgz;
1995;isr;khm;
1995;isr;kor;
1995;isr;lao;
1995;isr;lbr;
1995;isr;lka;
1995;isr;ltu;
1995;isr;lva;
1995;isr;mac;
1995;isr;mar;
1995;isr;mda;
1995;isr;mdg;
1995;isr;mex;
1995;isr;mhl;
1995;isr;mkd;
1995;isr;mlt;
1995;isr;mmr;
1995;isr;mng;
1995;isr;mtq;
1995;isr;mus;
1995;isr;mwi;
1995;isr;mys;
1995;isr;ncl;
1995;isr;ner;
1995;isr;nga;
1995;isr;nic;
1995;isr;nld;
1995;isr;nor;
1995;isr;npl;
1995;isr;nzl;
1995;isr;pan;
1995;isr;per;
1995;isr;phl;
1995;isr;png;
1995;isr;pol;
1995;isr;prt;
1995;isr;pry;
1995;isr;pyf;
1995;isr;reu;
1995;isr;rou;
1995;isr;rus;
1995;isr;rwa;
1995;isr;sau;
1995;isr;scg;
1995;isr;sen;
1995;isr;sgp;
1995;isr;sle;
1995;isr;slv;
1995;isr;sur;
1995;isr;svk;
1995;isr;svn;
1995;isr;swe;
1995;isr;syc;
1995;isr;tcd;
1995;isr;tgo;
1995;isr;tha;
1995;isr;tjk;
1995;isr;tkm;
1995;isr;tto;
1995;isr;tun;
1995;isr;tur;
1995;isr;tza;
1995;isr;uga;
1995;isr;ukr;
1995;isr;ury;
1995;isr;usa;
1995;isr;uzb;
1995;isr;ven;
1995;isr;vnm;
1995;isr;zaf;
1995;isr;zmb;
1995;isr;zwe;
1995;ita;abw;
1995;ita;afg;
1995;ita;ago;
1995;ita;aia;
1995;ita;alb;
1995;ita;and;
1995;ita;ant;
1995;ita;are;
1995;ita;arg;
1995;ita;arm;
1995;ita;atg;
1995;ita;aus;
1995;ita;aut;
1995;ita;aze;
1995;ita;bdi;
1995;ita;bel;
1995;ita;ben;
1995;ita;bfa;
1995;ita;bgd;
1995;ita;bgr;
1995;ita;bhr;
1995;ita;bhs;
1995;ita;bih;
1995;ita;blr;
1995;ita;blz;
1995;ita;bmu;
1995;ita;bol;
1995;ita;bra;
1995;ita;brb;
1995;ita;brn;
1995;ita;btn;
1995;ita;caf;
1995;ita;can;
1995;ita;che;
1995;ita;chl;
1995;ita;chn;
1995;ita;civ;
1995;ita;cmr;
1995;ita;cod;
1995;ita;cog;
1995;ita;col;
1995;ita;com;
1995;ita;cpv;
1995;ita;cri;
1995;ita;cub;
1995;ita;cym;
1995;ita;cyp;
1995;ita;cze;
1995;ita;deu;
1995;ita;dji;
1995;ita;dma;
1995;ita;dnk;
1995;ita;dom;
1995;ita;dza;
1995;ita;ecu;
1995;ita;egy;
1995;ita;eri;
1995;ita;esp;
1995;ita;est;
1995;ita;eth;
1995;ita;fin;
1995;ita;fji;
1995;ita;flk;
1995;ita;fra;
1995;ita;fro;
1995;ita;fsm;
1995;ita;gab;
1995;ita;gbr;
1995;ita;geo;
1995;ita;gha;
1995;ita;gib;
1995;ita;gin;
1995;ita;glp;
1995;ita;gmb;
1995;ita;gnb;
1995;ita;gnq;
1995;ita;grc;
1995;ita;grd;
1995;ita;grl;
1995;ita;gtm;
1995;ita;guf;
1995;ita;guy;
1995;ita;hkg;
1995;ita;hnd;
1995;ita;hrv;
1995;ita;hti;
1995;ita;hun;
1995;ita;idn;
1995;ita;ind;
1995;ita;irl;
1995;ita;irn;
1995;ita;irq;
1995;ita;isl;
1995;ita;isr;
1995;ita;jam;
1995;ita;jor;
1995;ita;jpn;
1995;ita;kaz;
1995;ita;ken;
1995;ita;kgz;
1995;ita;khm;
1995;ita;kir;
1995;ita;kna;
1995;ita;kor;
1995;ita;kwt;
1995;ita;lao;
1995;ita;lbn;
1995;ita;lbr;
1995;ita;lby;
1995;ita;lca;
1995;ita;lka;
1995;ita;ltu;
1995;ita;lva;
1995;ita;mac;
1995;ita;mar;
1995;ita;mda;
1995;ita;mdg;
1995;ita;mdv;
1995;ita;mex;
1995;ita;mhl;
1995;ita;mkd;
1995;ita;mli;
1995;ita;mlt;
1995;ita;mmr;
1995;ita;mng;
1995;ita;mnp;
1995;ita;moz;
1995;ita;mrt;
1995;ita;msr;
1995;ita;mtq;
1995;ita;mus;
1995;ita;mwi;
1995;ita;mys;
1995;ita;ncl;
1995;ita;ner;
1995;ita;nga;
1995;ita;nic;
1995;ita;nld;
1995;ita;nor;
1995;ita;npl;
1995;ita;nru;
1995;ita;nzl;
1995;ita;omn;
1995;ita;pak;
1995;ita;pan;
1995;ita;pcn;
1995;ita;per;
1995;ita;phl;
1995;ita;plw;
1995;ita;png;
1995;ita;pol;
1995;ita;prk;
1995;ita;prt;
1995;ita;pry;
1995;ita;pyf;
1995;ita;qat;
1995;ita;reu;
1995;ita;rou;
1995;ita;rus;
1995;ita;rwa;
1995;ita;sau;
1995;ita;scg;
1995;ita;sdn;
1995;ita;sen;
1995;ita;sgp;
1995;ita;shn;
1995;ita;slb;
1995;ita;sle;
1995;ita;slv;
1995;ita;som;
1995;ita;spm;
1995;ita;stp;
1995;ita;sur;
1995;ita;svk;
1995;ita;svn;
1995;ita;swe;
1995;ita;syc;
1995;ita;syr;
1995;ita;tca;
1995;ita;tcd;
1995;ita;tgo;
1995;ita;tha;
1995;ita;tjk;
1995;ita;tkm;
1995;ita;ton;
1995;ita;tto;
1995;ita;tun;
1995;ita;tur;
1995;ita;tuv;
1995;ita;tza;
1995;ita;uga;
1995;ita;ukr;
1995;ita;ury;
1995;ita;usa;
1995;ita;uzb;
1995;ita;vct;
1995;ita;ven;
1995;ita;vgb;
1995;ita;vnm;
1995;ita;vut;
1995;ita;wlf;
1995;ita;wsm;
1995;ita;yem;
1995;ita;zaf;
1995;ita;zmb;
1995;ita;zwe;
1995;jam;abw;
1995;jam;ago;
1995;jam;ant;
1995;jam;are;
1995;jam;arg;
1995;jam;atg;
1995;jam;aus;
1995;jam;aut;
1995;jam;bel;
1995;jam;bgd;
1995;jam;bgr;
1995;jam;bhr;
1995;jam;bhs;
1995;jam;blz;
1995;jam;bmu;
1995;jam;bol;
1995;jam;bra;
1995;jam;brb;
1995;jam;brn;
1995;jam;can;
1995;jam;che;
1995;jam;chl;
1995;jam;chn;
1995;jam;cod;
1995;jam;cog;
1995;jam;col;
1995;jam;cpv;
1995;jam;cri;
1995;jam;cub;
1995;jam;cym;
1995;jam;cyp;
1995;jam;cze;
1995;jam;deu;
1995;jam;dma;
1995;jam;dnk;
1995;jam;dom;
1995;jam;dza;
1995;jam;ecu;
1995;jam;esh;
1995;jam;esp;
1995;jam;est;
1995;jam;eth;
1995;jam;fin;
1995;jam;fra;
1995;jam;fro;
1995;jam;gbr;
1995;jam;gha;
1995;jam;gib;
1995;jam;glp;
1995;jam;grc;
1995;jam;grd;
1995;jam;grl;
1995;jam;gtm;
1995;jam;guf;
1995;jam;guy;
1995;jam;hkg;
1995;jam;hnd;
1995;jam;hrv;
1995;jam;hti;
1995;jam;hun;
1995;jam;idn;
1995;jam;ind;
1995;jam;iot;
1995;jam;irl;
1995;jam;irn;
1995;jam;isl;
1995;jam;isr;
1995;jam;ita;
1995;jam;jpn;
1995;jam;ken;
1995;jam;kna;
1995;jam;kor;
1995;jam;kwt;
1995;jam;lbn;
1995;jam;lbr;
1995;jam;lca;
1995;jam;lka;
1995;jam;ltu;
1995;jam;lva;
1995;jam;mac;
1995;jam;mdg;
1995;jam;mex;
1995;jam;mkd;
1995;jam;mng;
1995;jam;moz;
1995;jam;msr;
1995;jam;mtq;
1995;jam;mus;
1995;jam;mwi;
1995;jam;mys;
1995;jam;nfk;
1995;jam;nga;
1995;jam;nic;
1995;jam;nld;
1995;jam;nor;
1995;jam;nzl;
1995;jam;omn;
1995;jam;pak;
1995;jam;pan;
1995;jam;per;
1995;jam;phl;
1995;jam;plw;
1995;jam;pol;
1995;jam;prk;
1995;jam;prt;
1995;jam;pry;
1995;jam;reu;
1995;jam;rou;
1995;jam;rus;
1995;jam;rwa;
1995;jam;sau;
1995;jam;scg;
1995;jam;sdn;
1995;jam;sgp;
1995;jam;slb;
1995;jam;slv;
1995;jam;spm;
1995;jam;sur;
1995;jam;svk;
1995;jam;svn;
1995;jam;swe;
1995;jam;syr;
1995;jam;tca;
1995;jam;tha;
1995;jam;tjk;
1995;jam;tkm;
1995;jam;ton;
1995;jam;tto;
1995;jam;tun;
1995;jam;tur;
1995;jam;tuv;
1995;jam;tza;
1995;jam;ukr;
1995;jam;ury;
1995;jam;usa;
1995;jam;vct;
1995;jam;ven;
1995;jam;vnm;
1995;jam;yem;
1995;jam;zaf;
1995;jam;zwe;
1995;jor;arg;
1995;jor;aus;
1995;jor;aut;
1995;jor;bel;
1995;jor;bgd;
1995;jor;bhr;
1995;jor;bra;
1995;jor;can;
1995;jor;che;
1995;jor;chl;
1995;jor;chn;
1995;jor;col;
1995;jor;cri;
1995;jor;cyp;
1995;jor;cze;
1995;jor;deu;
1995;jor;dnk;
1995;jor;dza;
1995;jor;ecu;
1995;jor;egy;
1995;jor;esp;
1995;jor;est;
1995;jor;eth;
1995;jor;fin;
1995;jor;fra;
1995;jor;gbr;
1995;jor;glp;
1995;jor;grc;
1995;jor;gtm;
1995;jor;guf;
1995;jor;hkg;
1995;jor;hnd;
1995;jor;hrv;
1995;jor;hun;
1995;jor;idn;
1995;jor;ind;
1995;jor;irl;
1995;jor;isr;
1995;jor;ita;
1995;jor;jpn;
1995;jor;kaz;
1995;jor;ken;
1995;jor;kor;
1995;jor;kwt;
1995;jor;mar;
1995;jor;mda;
1995;jor;mex;
1995;jor;mkd;
1995;jor;mlt;
1995;jor;mus;
1995;jor;mys;
1995;jor;nld;
1995;jor;nor;
1995;jor;nzl;
1995;jor;omn;
1995;jor;pak;
1995;jor;per;
1995;jor;phl;
1995;jor;pol;
1995;jor;prt;
1995;jor;qat;
1995;jor;rou;
1995;jor;sau;
1995;jor;sdn;
1995;jor;sen;
1995;jor;sgp;
1995;jor;svk;
1995;jor;svn;
1995;jor;swe;
1995;jor;syr;
1995;jor;tha;
1995;jor;tto;
1995;jor;tun;
1995;jor;tur;
1995;jor;tza;
1995;jor;uga;
1995;jor;usa;
1995;jor;ven;
1995;jor;yem;
1995;jor;zaf;
1995;jor;zwe;
1995;jpn;afg;
1995;jpn;ago;
1995;jpn;aia;
1995;jpn;alb;
1995;jpn;and;
1995;jpn;ant;
1995;jpn;are;
1995;jpn;arg;
1995;jpn;arm;
1995;jpn;atg;
1995;jpn;aus;
1995;jpn;aut;
1995;jpn;aze;
1995;jpn;bdi;
1995;jpn;bel;
1995;jpn;ben;
1995;jpn;bfa;
1995;jpn;bgd;
1995;jpn;bgr;
1995;jpn;bhr;
1995;jpn;bhs;
1995;jpn;bih;
1995;jpn;blr;
1995;jpn;blz;
1995;jpn;bmu;
1995;jpn;bol;
1995;jpn;bra;
1995;jpn;brb;
1995;jpn;brn;
1995;jpn;btn;
1995;jpn;caf;
1995;jpn;can;
1995;jpn;cck;
1995;jpn;che;
1995;jpn;chl;
1995;jpn;chn;
1995;jpn;civ;
1995;jpn;cmr;
1995;jpn;cod;
1995;jpn;cog;
1995;jpn;cok;
1995;jpn;col;
1995;jpn;com;
1995;jpn;cpv;
1995;jpn;cri;
1995;jpn;cub;
1995;jpn;cym;
1995;jpn;cyp;
1995;jpn;cze;
1995;jpn;deu;
1995;jpn;dji;
1995;jpn;dma;
1995;jpn;dnk;
1995;jpn;dom;
1995;jpn;dza;
1995;jpn;ecu;
1995;jpn;egy;
1995;jpn;eri;
1995;jpn;esh;
1995;jpn;esp;
1995;jpn;est;
1995;jpn;eth;
1995;jpn;fin;
1995;jpn;fji;
1995;jpn;flk;
1995;jpn;fra;
1995;jpn;fsm;
1995;jpn;gab;
1995;jpn;gbr;
1995;jpn;geo;
1995;jpn;gha;
1995;jpn;gib;
1995;jpn;gin;
1995;jpn;glp;
1995;jpn;gmb;
1995;jpn;gnb;
1995;jpn;gnq;
1995;jpn;grc;
1995;jpn;grd;
1995;jpn;grl;
1995;jpn;gtm;
1995;jpn;guf;
1995;jpn;guy;
1995;jpn;hkg;
1995;jpn;hnd;
1995;jpn;hrv;
1995;jpn;hti;
1995;jpn;hun;
1995;jpn;idn;
1995;jpn;ind;
1995;jpn;iot;
1995;jpn;irl;
1995;jpn;irn;
1995;jpn;irq;
1995;jpn;isl;
1995;jpn;isr;
1995;jpn;ita;
1995;jpn;jam;
1995;jpn;jor;
1995;jpn;kaz;
1995;jpn;ken;
1995;jpn;kgz;
1995;jpn;khm;
1995;jpn;kir;
1995;jpn;kna;
1995;jpn;kor;
1995;jpn;kwt;
1995;jpn;lao;
1995;jpn;lbn;
1995;jpn;lbr;
1995;jpn;lby;
1995;jpn;lca;
1995;jpn;lka;
1995;jpn;ltu;
1995;jpn;lva;
1995;jpn;mac;
1995;jpn;mar;
1995;jpn;mda;
1995;jpn;mdg;
1995;jpn;mdv;
1995;jpn;mex;
1995;jpn;mhl;
1995;jpn;mkd;
1995;jpn;mli;
1995;jpn;mlt;
1995;jpn;mmr;
1995;jpn;mng;
1995;jpn;mnp;
1995;jpn;moz;
1995;jpn;mrt;
1995;jpn;msr;
1995;jpn;mtq;
1995;jpn;mus;
1995;jpn;mwi;
1995;jpn;mys;
1995;jpn;ncl;
1995;jpn;ner;
1995;jpn;nga;
1995;jpn;nic;
1995;jpn;niu;
1995;jpn;nld;
1995;jpn;nor;
1995;jpn;npl;
1995;jpn;nru;
1995;jpn;nzl;
1995;jpn;omn;
1995;jpn;pak;
1995;jpn;pan;
1995;jpn;pcn;
1995;jpn;per;
1995;jpn;phl;
1995;jpn;plw;
1995;jpn;png;
1995;jpn;pol;
1995;jpn;prk;
1995;jpn;prt;
1995;jpn;pry;
1995;jpn;pyf;
1995;jpn;qat;
1995;jpn;reu;
1995;jpn;rou;
1995;jpn;rus;
1995;jpn;rwa;
1995;jpn;sau;
1995;jpn;scg;
1995;jpn;sdn;
1995;jpn;sen;
1995;jpn;sgp;
1995;jpn;shn;
1995;jpn;slb;
1995;jpn;sle;
1995;jpn;slv;
1995;jpn;som;
1995;jpn;spm;
1995;jpn;stp;
1995;jpn;sur;
1995;jpn;svk;
1995;jpn;svn;
1995;jpn;swe;
1995;jpn;syc;
1995;jpn;syr;
1995;jpn;tca;
1995;jpn;tcd;
1995;jpn;tgo;
1995;jpn;tha;
1995;jpn;tjk;
1995;jpn;tkl;
1995;jpn;tkm;
1995;jpn;tls;
1995;jpn;ton;
1995;jpn;tto;
1995;jpn;tun;
1995;jpn;tur;
1995;jpn;tuv;
1995;jpn;tza;
1995;jpn;uga;
1995;jpn;ukr;
1995;jpn;ury;
1995;jpn;usa;
1995;jpn;uzb;
1995;jpn;vct;
1995;jpn;ven;
1995;jpn;vgb;
1995;jpn;vnm;
1995;jpn;vut;
1995;jpn;wsm;
1995;jpn;yem;
1995;jpn;zaf;
1995;jpn;zmb;
1995;jpn;zwe;
1995;kaz;arg;
1995;kaz;aus;
1995;kaz;aut;
1995;kaz;bel;
1995;kaz;bhr;
1995;kaz;bra;
1995;kaz;can;
1995;kaz;che;
1995;kaz;chl;
1995;kaz;chn;
1995;kaz;cyp;
1995;kaz;cze;
1995;kaz;deu;
1995;kaz;dnk;
1995;kaz;egy;
1995;kaz;esp;
1995;kaz;est;
1995;kaz;fin;
1995;kaz;fra;
1995;kaz;gbr;
1995;kaz;grc;
1995;kaz;hkg;
1995;kaz;hrv;
1995;kaz;hun;
1995;kaz;ind;
1995;kaz;irl;
1995;kaz;isl;
1995;kaz;isr;
1995;kaz;ita;
1995;kaz;jor;
1995;kaz;jpn;
1995;kaz;kgz;
1995;kaz;kor;
1995;kaz;kwt;
1995;kaz;ltu;
1995;kaz;lva;
1995;kaz;mar;
1995;kaz;mda;
1995;kaz;mex;
1995;kaz;mkd;
1995;kaz;mlt;
1995;kaz;mys;
1995;kaz;nld;
1995;kaz;nor;
1995;kaz;nzl;
1995;kaz;omn;
1995;kaz;pak;
1995;kaz;pol;
1995;kaz;prt;
1995;kaz;qat;
1995;kaz;rou;
1995;kaz;sau;
1995;kaz;sgp;
1995;kaz;svk;
1995;kaz;svn;
1995;kaz;swe;
1995;kaz;tha;
1995;kaz;tur;
1995;kaz;usa;
1995;kaz;zaf;
1995;kaz;zwe;
1995;ken;ago;
1995;ken;and;
1995;ken;are;
1995;ken;arg;
1995;ken;aus;
1995;ken;aut;
1995;ken;bdi;
1995;ken;bel;
1995;ken;ben;
1995;ken;bgd;
1995;ken;bgr;
1995;ken;bhr;
1995;ken;bol;
1995;ken;bra;
1995;ken;caf;
1995;ken;can;
1995;ken;che;
1995;ken;chl;
1995;ken;chn;
1995;ken;civ;
1995;ken;cmr;
1995;ken;cod;
1995;ken;cog;
1995;ken;col;
1995;ken;com;
1995;ken;cri;
1995;ken;cyp;
1995;ken;cze;
1995;ken;deu;
1995;ken;dji;
1995;ken;dnk;
1995;ken;dza;
1995;ken;ecu;
1995;ken;egy;
1995;ken;esp;
1995;ken;est;
1995;ken;eth;
1995;ken;fin;
1995;ken;fra;
1995;ken;gbr;
1995;ken;gha;
1995;ken;gin;
1995;ken;glp;
1995;ken;grc;
1995;ken;guf;
1995;ken;hkg;
1995;ken;hrv;
1995;ken;hun;
1995;ken;idn;
1995;ken;ind;
1995;ken;irl;
1995;ken;irn;
1995;ken;isl;
1995;ken;isr;
1995;ken;ita;
1995;ken;jam;
1995;ken;jor;
1995;ken;jpn;
1995;ken;kor;
1995;ken;kwt;
1995;ken;lbn;
1995;ken;lka;
1995;ken;lva;
1995;ken;mac;
1995;ken;mar;
1995;ken;mdg;
1995;ken;mex;
1995;ken;mli;
1995;ken;mlt;
1995;ken;moz;
1995;ken;mrt;
1995;ken;mtq;
1995;ken;mus;
1995;ken;mwi;
1995;ken;mys;
1995;ken;nga;
1995;ken;nld;
1995;ken;nor;
1995;ken;nzl;
1995;ken;omn;
1995;ken;pak;
1995;ken;phl;
1995;ken;pol;
1995;ken;prk;
1995;ken;prt;
1995;ken;qat;
1995;ken;reu;
1995;ken;rou;
1995;ken;rus;
1995;ken;rwa;
1995;ken;sau;
1995;ken;scg;
1995;ken;sdn;
1995;ken;sen;
1995;ken;sgp;
1995;ken;sle;
1995;ken;som;
1995;ken;svk;
1995;ken;svn;
1995;ken;swe;
1995;ken;syc;
1995;ken;tha;
1995;ken;tto;
1995;ken;tun;
1995;ken;tur;
1995;ken;tza;
1995;ken;uga;
1995;ken;ury;
1995;ken;usa;
1995;ken;vnm;
1995;ken;yem;
1995;ken;zaf;
1995;ken;zmb;
1995;ken;zwe;
1995;kgz;aus;
1995;kgz;aut;
1995;kgz;bel;
1995;kgz;can;
1995;kgz;che;
1995;kgz;chn;
1995;kgz;cze;
1995;kgz;deu;
1995;kgz;dnk;
1995;kgz;egy;
1995;kgz;esp;
1995;kgz;est;
1995;kgz;fin;
1995;kgz;fra;
1995;kgz;gbr;
1995;kgz;grc;
1995;kgz;grl;
1995;kgz;hkg;
1995;kgz;hrv;
1995;kgz;hun;
1995;kgz;ind;
1995;kgz;irl;
1995;kgz;isr;
1995;kgz;ita;
1995;kgz;jpn;
1995;kgz;kaz;
1995;kgz;kor;
1995;kgz;ltu;
1995;kgz;lva;
1995;kgz;mda;
1995;kgz;mex;
1995;kgz;mys;
1995;kgz;nld;
1995;kgz;nor;
1995;kgz;pak;
1995;kgz;pol;
1995;kgz;rou;
1995;kgz;sau;
1995;kgz;svk;
1995;kgz;svn;
1995;kgz;swe;
1995;kgz;tha;
1995;kgz;tur;
1995;kgz;usa;
1995;kgz;zaf;
1995;khm;arg;
1995;khm;aus;
1995;khm;aut;
1995;khm;bel;
1995;khm;bra;
1995;khm;can;
1995;khm;che;
1995;khm;chn;
1995;khm;col;
1995;khm;cri;
1995;khm;cyp;
1995;khm;cze;
1995;khm;deu;
1995;khm;dnk;
1995;khm;dza;
1995;khm;ecu;
1995;khm;egy;
1995;khm;esp;
1995;khm;est;
1995;khm;fin;
1995;khm;fra;
1995;khm;gbr;
1995;khm;grc;
1995;khm;grl;
1995;khm;hkg;
1995;khm;hun;
1995;khm;idn;
1995;khm;ind;
1995;khm;irl;
1995;khm;isl;
1995;khm;isr;
1995;khm;ita;
1995;khm;jpn;
1995;khm;kwt;
1995;khm;mex;
1995;khm;mys;
1995;khm;nld;
1995;khm;nor;
1995;khm;nzl;
1995;khm;pak;
1995;khm;phl;
1995;khm;prt;
1995;khm;qat;
1995;khm;reu;
1995;khm;sau;
1995;khm;sgp;
1995;khm;svk;
1995;khm;svn;
1995;khm;swe;
1995;khm;tha;
1995;khm;tur;
1995;khm;usa;
1995;khm;zaf;
1995;kor;abw;
1995;kor;afg;
1995;kor;ago;
1995;kor;and;
1995;kor;ant;
1995;kor;are;
1995;kor;arg;
1995;kor;arm;
1995;kor;atf;
1995;kor;atg;
1995;kor;aus;
1995;kor;aut;
1995;kor;aze;
1995;kor;bdi;
1995;kor;bel;
1995;kor;ben;
1995;kor;bfa;
1995;kor;bgd;
1995;kor;bgr;
1995;kor;bhr;
1995;kor;bhs;
1995;kor;blr;
1995;kor;blz;
1995;kor;bmu;
1995;kor;bol;
1995;kor;bra;
1995;kor;brb;
1995;kor;brn;
1995;kor;btn;
1995;kor;caf;
1995;kor;can;
1995;kor;cck;
1995;kor;che;
1995;kor;chl;
1995;kor;chn;
1995;kor;civ;
1995;kor;cmr;
1995;kor;cod;
1995;kor;cog;
1995;kor;cok;
1995;kor;col;
1995;kor;com;
1995;kor;cpv;
1995;kor;cri;
1995;kor;cxr;
1995;kor;cym;
1995;kor;cyp;
1995;kor;cze;
1995;kor;deu;
1995;kor;dji;
1995;kor;dma;
1995;kor;dnk;
1995;kor;dom;
1995;kor;dza;
1995;kor;ecu;
1995;kor;egy;
1995;kor;eri;
1995;kor;esh;
1995;kor;esp;
1995;kor;est;
1995;kor;eth;
1995;kor;fin;
1995;kor;fji;
1995;kor;flk;
1995;kor;fra;
1995;kor;fro;
1995;kor;fsm;
1995;kor;gab;
1995;kor;gbr;
1995;kor;gha;
1995;kor;gib;
1995;kor;gin;
1995;kor;glp;
1995;kor;gmb;
1995;kor;gnb;
1995;kor;gnq;
1995;kor;grc;
1995;kor;grd;
1995;kor;grl;
1995;kor;gtm;
1995;kor;guf;
1995;kor;guy;
1995;kor;hkg;
1995;kor;hnd;
1995;kor;hrv;
1995;kor;hti;
1995;kor;hun;
1995;kor;idn;
1995;kor;ind;
1995;kor;iot;
1995;kor;irl;
1995;kor;irn;
1995;kor;irq;
1995;kor;isl;
1995;kor;isr;
1995;kor;ita;
1995;kor;jam;
1995;kor;jor;
1995;kor;jpn;
1995;kor;kaz;
1995;kor;ken;
1995;kor;kgz;
1995;kor;kir;
1995;kor;kna;
1995;kor;kwt;
1995;kor;lbn;
1995;kor;lbr;
1995;kor;lby;
1995;kor;lca;
1995;kor;lka;
1995;kor;ltu;
1995;kor;lva;
1995;kor;mac;
1995;kor;mar;
1995;kor;mda;
1995;kor;mdg;
1995;kor;mdv;
1995;kor;mex;
1995;kor;mhl;
1995;kor;mkd;
1995;kor;mli;
1995;kor;mlt;
1995;kor;mmr;
1995;kor;mng;
1995;kor;mnp;
1995;kor;moz;
1995;kor;mrt;
1995;kor;mtq;
1995;kor;mus;
1995;kor;mwi;
1995;kor;mys;
1995;kor;ncl;
1995;kor;ner;
1995;kor;nfk;
1995;kor;nga;
1995;kor;nic;
1995;kor;nld;
1995;kor;nor;
1995;kor;npl;
1995;kor;nru;
1995;kor;nzl;
1995;kor;omn;
1995;kor;pak;
1995;kor;pan;
1995;kor;per;
1995;kor;phl;
1995;kor;plw;
1995;kor;png;
1995;kor;pol;
1995;kor;prk;
1995;kor;prt;
1995;kor;pry;
1995;kor;pyf;
1995;kor;qat;
1995;kor;reu;
1995;kor;rou;
1995;kor;rus;
1995;kor;rwa;
1995;kor;sau;
1995;kor;scg;
1995;kor;sdn;
1995;kor;sen;
1995;kor;sgp;
1995;kor;shn;
1995;kor;slb;
1995;kor;sle;
1995;kor;slv;
1995;kor;som;
1995;kor;stp;
1995;kor;sur;
1995;kor;svk;
1995;kor;svn;
1995;kor;swe;
1995;kor;syc;
1995;kor;syr;
1995;kor;tca;
